model,swap_block,base_idx,donor_idx,input_rel_change,output_coeff_rel_change,output_field_rel_change
solution_boundary8,f_sub,3809,3653,8.024625202977434,0.015777927,0.009228887210708601
solution_boundary8,f_sub,3809,3632,2.4370852356941994,0.0052599567,0.0030766743715900844
solution_boundary8,f_sub,3809,335,3.3568897422138138,0.007752104,0.004534390916318636
solution_boundary8,f_sub,3809,782,2.0440864651139408,0.005434687,0.003178878401139057
solution_boundary8,f_sub,3809,3262,2.3426085377065813,0.006211673,0.003633355936508839
solution_boundary8,f_sub,3809,1372,2.892503840185796,0.0054011205,0.003159244541645707
solution_boundary8,f_sub,3809,4186,1.9237858138773374,0.0038282415,0.0022392299426027733
solution_boundary8,f_sub,3809,73,2.692149228737177,0.0028367913,0.0016593070649161957
solution_boundary8,f_sub,3809,2827,3.371155080763565,0.007837529,0.00458435821888377
solution_boundary8,f_sub,3809,4079,2.5590249300448145,0.00529665,0.0030981371636344293
solution_boundary8,f_sub,3809,1241,6.45074536964374,0.008778773,0.005134914282528068
solution_boundary8,f_sub,3809,182,1.4828906372316757,0.0041117826,0.0024050800630599136
solution_boundary8,f_sub,3809,2431,1.6361824390926092,0.0036096075,0.002111345706217255
solution_boundary8,f_sub,3809,2711,10.362279477752871,0.011818931,0.006913176047339509
solution_boundary8,f_sub,3809,4341,2.383032585427866,0.0049255653,0.002881080890117414
solution_boundary8,f_sub,3809,3005,1.5461707289154771,0.0038674858,0.0022621849701811663
solution_boundary8,f_sub,3809,2250,2.921060339306955,0.0064797616,0.0037901672091116396
solution_boundary8,f_sub,3809,2505,1.806585623069235,0.0033189666,0.001941342870285732
solution_boundary8,f_sub,3809,2901,3.3085059720218917,0.0073881764,0.004321521128912235
solution_boundary8,f_sub,3809,1202,1.1055656401260145,0.0032064174,0.0018755102092467039
solution_boundary8,f_sub,2853,3653,2.887006396551128,0.023179732,0.012431311965692582
solution_boundary8,f_sub,2853,3632,1.4168778516050236,0.011943057,0.006405073304715576
solution_boundary8,f_sub,2853,335,0.0998936400641942,0.0014504225,0.0007778629502368027
solution_boundary8,f_sub,2853,782,0.2834302684749182,0.0014171855,0.0007600379250061408
solution_boundary8,f_sub,2853,3262,0.1881316425061867,0.00047239813,0.0002533475825457278
solution_boundary8,f_sub,2853,1372,0.06824938665341554,0.0014364013,0.0007703434330227374
solution_boundary8,f_sub,2853,4186,0.2978324282485931,0.00288456,0.0015469924557828664
solution_boundary8,f_sub,2853,73,1.4801026170933314,0.009205425,0.004936878601512786
solution_boundary8,f_sub,2853,2827,0.10426104377735243,0.0015757893,0.0008450973027023621
solution_boundary8,f_sub,2853,4079,0.16863528745936895,0.0018974949,0.0010176283652751
solution_boundary8,f_sub,2853,1241,2.5114362088847915,0.015802354,0.008474817535160812
solution_boundary8,f_sub,2853,182,0.4216691134873609,0.0026651258,0.0014293094179762182
solution_boundary8,f_sub,2853,2431,1.0923759862181015,0.008149156,0.004370400154713928
solution_boundary8,f_sub,2853,2711,3.5420440717763855,0.017322833,0.009290252163089938
solution_boundary8,f_sub,2853,4341,1.3298703916865025,0.011887844,0.006375462315194042
solution_boundary8,f_sub,2853,3005,0.4516436951538541,0.0031975606,0.0017148548005325628
solution_boundary8,f_sub,2853,2250,0.058387191499074204,0.00050621707,0.00027148471160587015
solution_boundary8,f_sub,2853,2505,0.43189688639371415,0.0038377182,0.0020581720501568054
solution_boundary8,f_sub,2853,2901,0.08958781613036379,0.0011046508,0.0005924252680993852
solution_boundary8,f_sub,2853,1202,0.8054960174536664,0.006403411,0.0034341553182466564
