model,swap_block,base_idx,donor_idx,input_rel_change,output_coeff_rel_change,output_field_rel_change
solution_boundary8,u,3809,3653,1.257686662290389,8.454063,4.944983676817001
solution_boundary8,u,3809,3632,1.4080220909536683,2.5274096,1.4783422590330246
solution_boundary8,u,3809,335,1.4080186112677893,2.2215955,1.2994643477238306
solution_boundary8,u,3809,782,1.4224131590688822,1.549412,0.9062881309292946
solution_boundary8,u,3809,3262,1.1643353388699993,1.4293567,0.8360649170559278
solution_boundary8,u,3809,1372,0.8225641278321445,1.5742712,0.9208288498993872
solution_boundary8,u,3809,4186,1.1545650614567828,2.9783487,1.7421072937417643
solution_boundary8,u,3809,73,1.1485149253352582,2.1485393,1.256732040970159
solution_boundary8,u,3809,2827,1.408448296610703,2.0473828,1.197563273033157
solution_boundary8,u,3809,4079,1.1481796001403708,2.7226806,1.5925609521125783
solution_boundary8,u,3809,1241,1.1560807530998127,2.6762319,1.5653920447810976
solution_boundary8,u,3809,182,1.1546087870650383,1.11545,0.6524534260430007
solution_boundary8,u,3809,2431,1.4080320152501036,3.3196678,1.9417530892909791
solution_boundary8,u,3809,2711,1.4203117882841447,1.5502843,0.9067983286736517
solution_boundary8,u,3809,4341,0.09889225857781697,1.331483,0.7788162406854868
solution_boundary8,u,3809,3005,1.1564657188688217,1.3283283,0.776971002063113
solution_boundary8,u,3809,2250,1.1578338200647955,0.9800109,0.5732317931588308
solution_boundary8,u,3809,2505,1.1500968362924615,1.8331566,1.0722571270853116
solution_boundary8,u,3809,2901,1.150740597190051,1.4405453,0.8426094126661486
solution_boundary8,u,3809,1202,1.4119511118829442,2.1106303,1.2345580529104005
solution_boundary8,u,2853,3653,1.2414546505742636,7.0241075,3.7670357635668155
solution_boundary8,u,2853,3632,0.8241615593570485,1.5792536,0.8469552321790633
solution_boundary8,u,2853,335,0.8189919361181501,0.67880243,0.3640423969442791
solution_boundary8,u,2853,782,0.10211732835129457,1.2291216,0.6591791004949791
solution_boundary8,u,2853,3262,1.1613223634572156,1.6828663,0.902522933856068
solution_boundary8,u,2853,1372,1.4199701816196755,1.8290523,0.9809225218076766
solution_boundary8,u,2853,4186,1.1546145359698143,2.8979917,1.5541957299516838
solution_boundary8,u,2853,73,1.1533412319295224,1.4192963,0.7611699741254951
solution_boundary8,u,2853,2827,0.8183553853255099,0.62887454,0.33726603016632734
solution_boundary8,u,2853,4079,1.1547007787186858,1.6883645,0.9054715503384945
solution_boundary8,u,2853,1241,1.1521595775159916,2.230722,1.1963383319085337
solution_boundary8,u,2853,182,1.1535685363472823,1.412234,0.7573823932723989
solution_boundary8,u,2853,2431,0.10935530457701968,1.5168387,0.8134820156326731
solution_boundary8,u,2853,2711,0.09648464570379821,1.1285872,0.6052624019551921
solution_boundary8,u,2853,4341,1.428498019340372,1.76417,0.9461260560145976
solution_boundary8,u,2853,3005,1.1643368617910972,1.4667864,0.7866389932069445
solution_boundary8,u,2853,2250,1.15406683244496,1.5170351,0.8135874203443451
solution_boundary8,u,2853,2505,1.1528443783699978,1.3959575,0.7486533833136659
solution_boundary8,u,2853,2901,1.1606376020699498,1.0573049,0.5670335888228495
solution_boundary8,u,2853,1202,0.015606882240857484,0.06536158,0.03505347948063366
